test type,initial bit length,eve_ratio,sample_ratio,channel_noise,detection_noise,qber,outcome,final key length,bm_success_count,execution_time
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,5,50,0.0001704692840576172
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,3,46,0.00017762184143066406
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,2,51,0.00015783309936523438
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,2,53,0.0003094673156738281
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,6,57,0.0001552104949951172
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,3,49,0.0001494884490966797
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,5,54,0.0002124309539794922
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,4,43,0.00015997886657714844
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,5,56,0.00021386146545410156
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,10,53,0.0001652240753173828
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,2,49,0.0001595020294189453
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,1,51,0.00015282630920410156
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,6,51,0.0001659393310546875
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,8,58,0.00021409988403320312
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,2,50,0.00016188621520996094
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,1,41,0.0001544952392578125
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,3,52,0.00014019012451171875
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,6,50,0.00015401840209960938
Detection noise,100,0.2,0.15,0.3,0,0.0,Success,2,52,0.0001595020294189453
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,5,50,0.0005636215209960938
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,1,57,0.00022125244140625
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,3,49,0.00014901161193847656
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,6,52,0.0001652240753173828
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,3,55,0.00017952919006347656
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,2,52,0.0001926422119140625
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,9,53,0.0001418590545654297
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,3,53,0.00015211105346679688
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,2,48,0.00015401840209960938
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,2,52,0.00015211105346679688
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,2,46,0.0001888275146484375
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,3,51,0.0001475811004638672
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,3,56,0.00015616416931152344
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,3,53,0.0001766681671142578
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,1,48,0.00013208389282226562
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,2,53,0.00021195411682128906
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,9,62,0.00018596649169921875
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,8,55,0.00021338462829589844
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,3,51,0.0002467632293701172
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,5,50,0.00022649765014648438
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,4,55,0.000179290771484375
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,3,54,0.0001480579376220703
Detection noise,100,0.2,0.15,0.3,0.05,0,"Not enough security, fail",0,0,0
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,1,46,0.0001239776611328125
Detection noise,100,0.2,0.15,0.3,0.05,0.0,Success,3,48,0.0002579689025878906
